,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64
1491,0.47204435,0.8133225,1.0325193,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.3366729,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.4868881,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554,0.0,0.0,0.111292616,0.90117127,0.12537117,0.3534574,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471
1492,0.0,0.39174166,0.7803962,0.0,0.20285615,0.23675954,0.0,0.08625809,0.0,0.0,0.0,0.20694044,0.0,0.9930909,0.9769308,0.0,0.7381708,0.83630127,0.0,1.0505223,0.0,0.5793252,0.04190483,0.0,0.9673153,0.110361874,1.1121294,0.0,0.0,0.365219,0.0,0.38228858,0.0,0.0,0.0,0.24627696,0.0,0.29022965,0.94238156,0.24542698,0.6133903,1.2809777,0.0,0.8918046,0.0,0.0,0.0,0.0,0.0,0.0,0.57854927,0.3128575,0.0,0.0137210265,0.3987818,0.0,0.0,0.0844941,0.0069622546,0.0,0.0,0.0,0.0,0.47756
1493,0.14094797,0.7347974,0.4708864,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.0268352,0.0,0.0,0.13950351,0.9096886,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.2858411,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779905,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122026
1494,0.24168697,0.07750895,0.22326387,0.09689988,0.4798038,0.0,0.0,0.0,0.0,0.0,0.0,1.6761129,0.15399304,0.0,0.0,0.77787626,0.0,0.0,0.0,0.0,2.01587,0.14760607,0.0,0.0,0.0,0.4172005,0.0,0.0,0.0,0.0,0.0,0.110669926,0.0,1.238455,1.5032485,1.6274148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35246667,0.0,0.0,0.3293443,0.0,1.4473418,0.23808917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465842,0.60373133,0.0,0.36927456,0.7343314,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.3542418
1496,0.44950977,0.42165232,0.68871176,0.5279291,0.51339984,0.15330136,0.0,0.0,0.0,0.21858664,0.0,1.3208646,0.4390136,0.0,0.096931055,0.30805218,0.0,0.0,0.0,0.0,1.0384248,0.15261,0.5454047,0.0,0.0,0.73757035,0.0,0.0,0.0,0.3034599,0.0,0.046020783,0.0,0.49016964,1.0339289,0.95454586,0.0,0.0,0.0,0.46459794,0.0,0.0,0.0,0.09535073,0.44431594,0.0,0.676866,0.0,0.0,0.0,0.0,0.60678655,0.13717647,0.0,0.35481575,0.0,0.0,0.54687244,0.0,0.0,0.22382256,0.0,0.0,0.0836869
1497,0.33547264,0.6761324,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166,0.0,0.091901086,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525
1498,0.3808334,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103,0.3160308,0.0,0.0,0.902454,0.0,0.0,0.0,0.0,1.5777879,0.0063992143,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,0.14094797,0.7347974,0.4708864,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.0268352,0.0,0.0,0.13950351,0.9096886,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.2858411,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779905,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122026
1500,0.0,0.005858727,0.6040263,0.0,0.05525892,0.95950097,0.25784588,0.0,0.37455797,0.0,0.0,0.31251293,0.10323575,0.83795327,0.62008804,0.0,0.7850166,0.8287043,0.0,0.05307821,0.0,1.0101817,0.26090074,0.0,0.9209269,0.0,0.8260798,0.0,0.0,0.0,0.0,0.7374724,0.0,0.0,0.0,0.4195443,0.0,0.5652504,0.69264054,0.47998238,0.24030834,0.80906624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43654332,0.545248,0.0,0.0,0.8236389,0.0,0.0,0.53416264,0.054718874,0.0,0.0,0.0,0.0,0.2424146
1501,0.14094797,0.7347974,0.4708864,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.0268352,0.0,0.0,0.13950351,0.9096886,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.2858411,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779905,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122026
1502,0.0,0.8128817,0.0,0.22157803,0.17992668,0.87428224,0.034387544,0.0,0.17534398,0.0,0.0,0.0,0.38623768,0.12853828,0.43991822,0.0,0.20001197,0.48256314,0.0,0.5953119,0.0,0.9611341,0.28740475,0.51190007,0.60359764,0.32660908,0.7421771,0.0,0.0,0.0,0.0,0.4641255,0.0,0.0,0.0,0.0,0.0,0.0,0.17824298,0.74990004,0.089607194,0.780407,0.0,0.40165156,0.0,0.0,0.6193368,0.0,0.0,0.0,1.2981888,0.0,0.0,0.0,0.92214113,0.0,0.0,0.6776517,0.087939836,0.0,0.3453236,0.0,0.0,0.67748904
1503,0.5914149,0.6344625,0.73378044,0.7315786,0.55698806,0.0,0.0,0.0,0.0,0.019295774,0.0,0.91520566,0.761355,0.23304524,0.71910065,0.55829895,0.0,0.0,0.0,0.113716796,1.0475794,0.0,0.0,0.0,0.0,0.28731406,0.021705102,0.0,0.0,0.0,0.0,0.20199044,0.0,0.31970072,1.0121052,0.964634,0.0,0.0,0.0,0.3518777,0.078257635,0.034644693,0.0,0.29797465,0.0,0.0,0.41551012,0.0,0.0,0.0,0.0,0.6548495,0.4336594,0.0,0.016634073,0.0,0.0,0.0072483122,0.0,0.0,0.062137403,0.0,0.0,0.12105611
1504,0.035141505,0.0045275353,0.32322225,0.09562135,0.0113402605,0.0,0.22516122,0.5861962,0.0,0.0,0.0,0.17148238,0.0,0.904632,0.0,0.0,0.7431599,0.92778283,0.0,1.6885545,0.0,0.5875046,0.0,0.0,1.2736313,0.0,1.235397,0.0,0.0,0.6591255,0.0,0.6900449,0.0,0.0,0.0,0.0,0.0,0.1877414,0.8332719,0.34904394,1.2850842,1.3994211,0.0,1.3951309,0.0,0.0,0.059445877,0.0,0.0,0.0,0.3160854,0.19631891,0.0,0.8905943,0.12253633,0.0,0.0,0.0,0.7830003,0.0,0.14943418,0.0,0.0,0.058162276
1505,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465842,0.60373133,0.0,0.36927456,0.7343314,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.3542418
1506,0.14094797,0.7347974,0.4708864,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.0268352,0.0,0.0,0.13950351,0.9096886,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.2858411,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779905,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122026
1507,0.0062382594,0.081542686,0.7993985,0.27401513,0.37666255,0.0,0.19048166,0.28338352,0.0,0.0,0.0,0.3357652,0.23743308,1.1072122,0.5231697,0.0,0.4707304,0.55679256,0.0,1.4722917,0.0,0.20504972,0.32327598,0.0,0.78919816,0.0,1.0263872,0.0,0.0,0.8626333,0.0,0.3327405,0.0,0.0,0.0,0.14238551,0.0,0.31813875,0.9311445,0.50997436,0.97853786,1.123298,0.0,0.976242,0.0,0.0,0.023130912,0.0,0.0,0.0,0.0,0.5921056,0.0,0.49747473,0.060680512,0.0,0.0,0.0,0.51838607,0.0,0.14922035,0.0,0.0,0.15443727
1508,0.0,0.62494683,0.0,0.16533159,0.19677053,0.75063235,0.33482718,0.0,0.5486219,0.0,0.0,0.0,0.26474378,0.4229979,0.34203017,0.0,0.24103555,0.7912413,0.0,0.4588496,0.0,1.164499,0.0019952264,0.38133836,0.48784405,0.35572886,0.461416,0.0,0.0,0.0,0.0,0.665145,0.0,0.0,0.0,0.0,0.0,0.345942,0.49360675,0.5280244,0.13491109,0.36511764,0.0,0.31052458,0.0,0.0,0.32287323,0.0,0.0,0.12549946,1.187332,0.0,0.0,0.0,0.9131618,0.0,0.24411646,0.6338144,0.0,0.0,0.3833708,0.0,0.0,0.5115048
1509,0.33547264,0.6761324,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166,0.0,0.091901086,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525
1510,0.47204435,0.8133225,1.0325193,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.3366729,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.4868881,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554,0.0,0.0,0.111292616,0.90117127,0.12537117,0.3534574,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471
1511,0.53734577,0.976071,1.002738,0.8678725,0.5975986,0.12123409,0.0,0.0,0.0,0.21784402,0.0,0.7730077,1.0788265,0.24331655,0.39540568,0.06513283,0.0,0.0,0.0,0.28665966,0.2348624,0.0,0.41580835,0.0,0.0,0.57932484,0.3622536,0.0,0.0,0.36919326,0.0,0.03879217,0.0,0.09375952,0.43330193,0.42718506,0.0,0.0,0.0,0.9865958,0.17332679,0.15534157,0.0,0.27839133,0.8565358,0.0,0.7032621,0.0,0.0,0.0,0.0,0.32617533,0.095597774,0.0,0.3677356,0.0,0.0,0.51550186,0.028711297,0.0,0.5313706,0.0,0.0,0.124511555
1512,0.0,0.39174166,0.7803962,0.0,0.20285615,0.23675954,0.0,0.08625809,0.0,0.0,0.0,0.20694044,0.0,0.9930909,0.9769308,0.0,0.7381708,0.83630127,0.0,1.0505223,0.0,0.5793252,0.04190483,0.0,0.9673153,0.110361874,1.1121294,0.0,0.0,0.365219,0.0,0.38228858,0.0,0.0,0.0,0.24627696,0.0,0.29022965,0.94238156,0.24542698,0.6133903,1.2809777,0.0,0.8918046,0.0,0.0,0.0,0.0,0.0,0.0,0.57854927,0.3128575,0.0,0.0137210265,0.3987818,0.0,0.0,0.0844941,0.0069622546,0.0,0.0,0.0,0.0,0.47756
1513,0.12606983,0.9837069,0.67250746,0.80363965,0.8329528,0.52306074,0.0,0.0,0.025140695,0.0,0.0,0.27818272,1.1541569,0.4837486,0.53134567,0.0,0.0,0.0,0.0,0.30308837,0.0009925067,0.22339767,0.7486774,0.42903754,0.0,0.34819055,0.33385628,0.0,0.0,0.08275751,0.0,0.0,0.0,0.0,0.0,0.13895424,0.0,0.0,0.0,1.132246,0.0,0.28948152,0.0,0.10168393,0.502686,0.0,0.882008,0.0,0.0,0.036506534,0.3376791,0.25597727,0.0,0.0,0.62703395,0.0,0.0,0.63436514,0.0,0.0,0.4978732,0.0,0.0,0.38868764
1514,0.3205945,0.92504185,0.93475765,0.89337045,0.93613803,0.08865708,0.0,0.0,0.08346297,0.09992948,0.0,0.39267954,1.1290185,0.4360454,0.39030305,0.0039697066,0.0,0.0,0.0,0.3835122,0.0,0.0042372197,0.68594927,0.29263532,0.0,0.42701006,0.41980493,0.0,0.0,0.18070363,0.0,0.0,0.0,0.0,0.0,0.11457887,0.0,0.0,0.005645454,1.0653704,0.06341849,0.42850477,0.0,0.30361733,0.5674259,0.0,0.9082853,0.0,0.0,0.0,0.07076608,0.24402201,0.0,0.0,0.54421854,0.0,0.0,0.63520086,0.0,0.0,0.55691683,0.0,0.0,0.3192403
1515,0.0,0.0,0.56189644,0.048799682,0.15900595,0.57349503,0.70354855,0.0,0.6435945,0.0,0.0,0.19989362,0.23245934,1.1894735,0.29531938,0.0,0.69232,0.99762815,0.0,0.1275005,0.0,1.0264089,0.11617679,0.0,0.7161147,0.0,0.5024474,0.0,0.0,0.0,0.0,0.9137178,0.0,0.0,0.0,0.11256254,0.0,1.0354288,1.0023857,0.3903804,0.46818608,0.31493706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031465854,0.66841257,0.0,0.0,0.64560896,0.0,0.063736394,0.42125964,0.16123873,0.0,0.13291803,0.0,0.0,0.0
1516,0.0,0.1854566,0.0,0.0,0.0,0.65137696,0.5639967,0.1893046,0.20888957,0.0,0.0,0.0,0.0,1.1326735,0.47588125,0.0,0.75491077,1.4951189,0.0,1.0498991,0.0,1.3843055,0.0,0.0,1.2953703,0.051636867,0.95442957,0.0,0.0,0.0,0.0,0.86313367,0.0,0.0,0.0,0.0,0.0,0.558225,1.1335902,0.0,0.77972466,1.0027878,0.0,1.017633,0.0,0.0,0.0,0.0,0.15735738,0.0,1.0605831,0.0,0.0,0.31623453,0.5344738,0.0,0.1536894,0.0,0.05796188,0.0,0.0,0.0,0.0,0.28474817
1517,0.36675364,0.6143554,0.873962,0.592541,0.6794284,0.19122952,0.0,0.0,0.0,0.2581817,0.0,1.0808134,0.9096872,0.33073854,0.0,0.30047366,0.0,0.0,0.0,0.07826267,0.44587672,0.26798534,0.5369154,0.0,0.029459834,0.5958628,0.48108816,0.0,0.0,0.5418655,0.0,0.0,0.0,0.21682401,0.49214053,0.6931685,0.0,0.0,0.08823083,0.69124436,0.0,0.13123798,0.0,0.21386865,0.63479125,0.0,0.76575977,0.0,0.0,0.0,0.0,0.52391464,0.0,0.0,0.41752505,0.0,0.0,0.5038821,0.0,0.0,0.45457345,0.0,0.0,0.0
1518,0.14094797,0.7347974,0.4708864,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.0268352,0.0,0.0,0.13950351,0.9096886,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.2858411,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779905,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122026
1519,0.12606983,0.9837069,0.67250746,0.80363965,0.8329528,0.52306074,0.0,0.0,0.025140695,0.0,0.0,0.27818272,1.1541569,0.4837486,0.53134567,0.0,0.0,0.0,0.0,0.30308837,0.0009925067,0.22339767,0.7486774,0.42903754,0.0,0.34819055,0.33385628,0.0,0.0,0.08275751,0.0,0.0,0.0,0.0,0.0,0.13895424,0.0,0.0,0.0,1.132246,0.0,0.28948152,0.0,0.10168393,0.502686,0.0,0.882008,0.0,0.0,0.036506534,0.3376791,0.25597727,0.0,0.0,0.62703395,0.0,0.0,0.63436514,0.0,0.0,0.4978732,0.0,0.0,0.38868764
1520,0.33547264,0.6761324,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166,0.0,0.091901086,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525
1521,0.0,0.31472653,0.30422,0.0,0.0,0.3406231,0.0,0.38907078,0.0,0.0,0.0,0.04265763,0.0,0.7905107,0.4327267,0.0,1.0106003,1.2072916,0.0,1.2667851,0.0,0.9617801,0.0,0.0,1.4517485,0.1013366,1.3211393,0.0,0.0,0.16171122,0.0,0.73959297,0.0,0.0,0.0,0.069300815,0.0,0.1598323,0.844509,0.084496655,0.9199368,1.5571008,0.0,1.3106935,0.0,0.0,0.0,0.0,0.0,0.0,0.9045268,0.0,0.0,0.40684062,0.46063763,0.0,0.0,0.03820853,0.27157646,0.0,0.0,0.0,0.0,0.38128504
1522,0.47204435,0.8133225,1.0325193,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.3366729,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.4868881,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554,0.0,0.0,0.111292616,0.90117127,0.12537117,0.3534574,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471
1523,0.43205506,0.77710384,0.8441807,0.7056443,0.52589977,0.3671841,0.0,0.0,0.0,0.2897792,0.0,1.0881101,0.8561645,0.10618769,0.0,0.23721036,0.0,0.0,0.0,0.02824942,0.49996674,0.11021483,0.42078972,0.00239335,0.0,0.6882995,0.27498162,0.0,0.0,0.4794205,0.0,0.0,0.0,0.34799892,0.6553858,0.6174982,0.0,0.0,0.0,0.7766689,0.0,0.0,0.0,0.07925813,0.79202586,0.0,0.67014545,0.0,0.0,0.0,0.0,0.42860067,0.083743244,0.0,0.45483708,0.0,0.0,0.38731357,0.010862686,0.0,0.47260278,0.0,0.0,0.0
1524,0.33547264,0.6761324,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166,0.0,0.091901086,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525
1525,0.0,0.701962,0.4097543,0.34372538,0.56209284,0.64676875,0.30014765,0.0,0.5043545,0.0,0.0,0.0,0.5374772,0.6255781,0.8862342,0.0,0.0,0.42025095,0.0,0.24258679,0.0,0.7820442,0.3846,0.19315228,0.0034108013,0.36475414,0.25240618,0.0,0.0,0.0,0.0,0.30784062,0.0,0.0,0.0,0.0,0.0,0.4763393,0.5914793,0.6889548,0.0,0.08899465,0.0,0.0,0.104585305,0.0,0.28655827,0.0,0.0,0.29464424,0.8613544,0.05184994,0.0,0.0,0.851306,0.0,0.12017793,0.6801,0.0,0.0,0.38315696,0.0,0.0,0.6077798
1526,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465842,0.60373133,0.0,0.36927456,0.7343314,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.3542418
1527,0.47204435,0.8133225,1.0325193,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.3366729,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.4868881,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554,0.0,0.0,0.111292616,0.90117127,0.12537117,0.3534574,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471
1528,0.3808334,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103,0.3160308,0.0,0.0,0.902454,0.0,0.0,0.0,0.0,1.5777879,0.0063992143,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465842,0.60373133,0.0,0.36927456,0.7343314,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.3542418
1530,0.0,0.39174166,0.7803962,0.0,0.20285615,0.23675954,0.0,0.08625809,0.0,0.0,0.0,0.20694044,0.0,0.9930909,0.9769308,0.0,0.7381708,0.83630127,0.0,1.0505223,0.0,0.5793252,0.04190483,0.0,0.9673153,0.110361874,1.1121294,0.0,0.0,0.365219,0.0,0.38228858,0.0,0.0,0.0,0.24627696,0.0,0.29022965,0.94238156,0.24542698,0.6133903,1.2809777,0.0,0.8918046,0.0,0.0,0.0,0.0,0.0,0.0,0.57854927,0.3128575,0.0,0.0137210265,0.3987818,0.0,0.0,0.0844941,0.0069622546,0.0,0.0,0.0,0.0,0.47756
1531,0.0,0.18678704,0.39359292,0.0,0.0,0.0,0.0050472617,0.7768453,0.0,0.010926999,0.0,0.0,0.0,0.7281008,0.0,0.0,0.91900575,1.123969,0.0,1.7402734,0.0,0.59633327,0.0,0.0,1.3169973,0.0,0.99634343,0.0,0.0,0.74825644,0.0,0.7473574,0.0,0.0,0.0,0.13954143,0.0,0.3179147,0.70627606,0.11074982,1.5254639,1.4883517,0.0,1.7411029,0.0,0.0,0.0,0.0,0.0,0.0,0.4839138,0.25364813,0.0,0.9997156,0.0,0.0,0.0,0.20055427,0.67134905,0.0,0.053818613,0.0,0.0,0.0
1532,0.0,0.49208122,0.50856704,0.25392425,0.36072084,1.048178,0.28139263,0.0,0.41339967,0.0,0.0,0.27373227,0.44711196,0.45212454,0.70161945,0.0,0.32825097,0.42565328,0.0,0.0,0.0,0.98065317,0.6106495,0.12591988,0.44784987,0.28670233,0.42087734,0.0,0.0,0.0,0.0,0.52423465,0.0,0.0,0.0,0.3641775,0.0,0.20612693,0.38495994,0.8312576,0.0,0.42610103,0.0,0.0,0.0,0.0,0.2910663,0.0,0.0,0.10178092,0.7358642,0.42037332,0.0,0.0,1.0522763,0.0,0.000708228,0.8043164,0.0,0.0,0.31303737,0.0,0.0,0.52022594
