,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,cluster
1567,0.47204435,0.8133225000000001,1.0325193000000001,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.33667290000000005,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.48688809999999993,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554000000001,0.0,0.0,0.111292616,0.90117127,0.12537117,0.35345740000000003,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471,3
1568,0.43205506,0.77710384,0.8441806999999999,0.7056443,0.52589977,0.3671841,0.0,0.0,0.0,0.2897792,0.0,1.0881101,0.8561645,0.10618769,0.0,0.23721036,0.0,0.0,0.0,0.02824942,0.49996674,0.11021483,0.42078972,0.00239335,0.0,0.6882995,0.27498162,0.0,0.0,0.47942049999999997,0.0,0.0,0.0,0.34799892,0.6553858,0.6174982,0.0,0.0,0.0,0.7766689,0.0,0.0,0.0,0.07925813,0.79202586,0.0,0.67014545,0.0,0.0,0.0,0.0,0.42860067,0.08374324400000001,0.0,0.45483708,0.0,0.0,0.38731357,0.010862686000000002,0.0,0.47260278,0.0,0.0,0.0,12
1569,0.33547264,0.6761324000000001,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502000000001,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166000000004,0.0,0.09190108599999999,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525,5
1570,0.33547264,0.6761324000000001,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502000000001,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166000000004,0.0,0.09190108599999999,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525,5
1571,0.035141505,0.004527535300000001,0.32322225,0.09562135,0.011340260500000001,0.0,0.22516122,0.5861962,0.0,0.0,0.0,0.17148238,0.0,0.904632,0.0,0.0,0.7431599,0.92778283,0.0,1.6885544999999997,0.0,0.5875045999999999,0.0,0.0,1.2736313,0.0,1.2353969999999999,0.0,0.0,0.6591255,0.0,0.6900449000000001,0.0,0.0,0.0,0.0,0.0,0.1877414,0.8332719000000001,0.34904394,1.2850841999999998,1.3994211,0.0,1.3951308999999998,0.0,0.0,0.059445877,0.0,0.0,0.0,0.3160854,0.19631891,0.0,0.8905943000000001,0.12253633,0.0,0.0,0.0,0.7830003000000001,0.0,0.14943418,0.0,0.0,0.058162276,9
1572,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465841999999999,0.60373133,0.0,0.36927456,0.7343314000000001,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811663999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.35424179999999994,2
1573,0.0,0.0,0.5523953,0.0,0.07210274,0.83585113,0.55828553,0.0,0.7478359,0.0,0.0,0.13548121,0.0,1.1324128999999998,0.5222,0.0,0.8260400999999999,1.1373825,0.0,0.0,0.0,1.2135466000000001,0.0,0.0,0.8051733,0.0,0.54531854,0.0,0.0,0.0,0.0,0.9384918,0.0,0.0,0.0,0.16450833,0.0,1.0214742,1.0080042,0.2581067,0.28561226,0.39377677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32568657,0.52878845,0.0,0.0,0.8146595999999999,0.0,0.19720264,0.49032539999999997,0.0,0.0,0.0,0.0,0.0,0.07643038,8
1574,0.31553203,0.073779725,0.44644693,0.29401892,0.5671189999999999,0.0,0.0,0.0,0.0,0.13156852,0.0,1.5381136999999998,0.3695535,0.18333836,0.0,0.9657173000000001,0.0,0.0,0.0,0.0,1.5236979,0.16416974,0.0,0.0,0.018681258,0.41282678,0.0532677,0.0,0.0,0.26891735,0.0,0.087036684,0.0,0.69700474,1.2930278999999998,1.4209307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03431873,0.0,0.0,0.44489124,0.0,0.0,0.16823685,0.0,0.9550141,0.29786092,0.0,0.15352502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1575,0.47204435,0.8133225000000001,1.0325193000000001,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.33667290000000005,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.48688809999999993,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554000000001,0.0,0.0,0.111292616,0.90117127,0.12537117,0.35345740000000003,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471,3
1576,0.14094797,0.7347974,0.47088640000000004,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.026835200000000003,0.0,0.0,0.13950351,0.9096886000000001,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.28584109999999996,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779904999999999,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122025999999999,4
1577,0.0,0.0,0.8662764999999999,0.0,0.15844415,0.5250973000000001,0.0,0.0,0.43288022,0.0,0.0,0.4270098,0.07809738,0.79025006,0.47904542,0.0,1.0817297,0.8495552,0.0,0.13350204,0.0,0.7910212,0.19817263,0.0,0.9615514000000001,0.04250581,0.91202843,0.0,0.0,0.0,0.0,0.8149510999999999,0.0,0.0,0.0,0.39516893,0.0,0.6230815,0.7189229,0.41310690000000005,0.42582434,0.94808954,0.0,0.14950645,0.0,0.0,0.007595590300000001,0.0,0.0,0.0,0.16963035,0.5332927,0.0,0.0,0.7408234,0.0,0.0,0.5349984,0.11914147,0.0,0.019057952,0.0,0.0,0.17296723,-1
1578,0.3205945,0.92504185,0.93475765,0.89337045,0.93613803,0.08865708,0.0,0.0,0.08346297,0.09992948,0.0,0.39267954,1.1290185,0.4360454000000001,0.39030305,0.0039697066,0.0,0.0,0.0,0.3835122,0.0,0.004237219699999999,0.68594927,0.29263532,0.0,0.42701006,0.41980493,0.0,0.0,0.18070363,0.0,0.0,0.0,0.0,0.0,0.11457887,0.0,0.0,0.005645454,1.0653704,0.06341849,0.42850477,0.0,0.30361733,0.5674259,0.0,0.9082853000000001,0.0,0.0,0.0,0.07076608,0.24402201,0.0,0.0,0.54421854,0.0,0.0,0.63520086,0.0,0.0,0.55691683,0.0,0.0,0.3192403,10
1579,0.0,0.0,0.037520602,0.0,0.0,0.9291362,0.8456813,0.15102375,0.49121267,0.0,0.0,0.0,0.0,1.2536795,0.19337836,0.0,1.1555792999999999,1.8091993000000002,0.0,0.5515737,0.0,1.7862793999999997,0.0,0.0,1.6240557,0.0027048718,0.84213966,0.0,0.0,0.0,0.0,1.2805469999999999,0.0,0.0,0.0,0.091311455,0.0,0.74423647,1.2424344999999999,0.0,0.87853175,0.92460483,0.0,0.6304033,0.0,0.0,0.0,0.0,0.0,0.0,0.82423615,0.26463044,0.0,0.20128712,0.7264646,0.0,0.34256348,0.07391457,0.17662896,0.0,0.0,0.0,0.0,0.031210112999999998,8
1580,0.0,0.40367436,0.55684453,0.0075358916000000005,0.23978706,0.6817416999999999,0.0,0.0,0.09223482,0.0,0.0,0.11387179,0.3150949,0.7169472,0.90259093,0.0,0.38434806,0.5146238000000001,0.0,0.55140364,0.0,0.6082076999999999,0.32026073,0.052950196,0.5922415,0.012618285,0.9383697,0.0,0.0,0.0,0.0,0.32005888,0.0,0.0,0.0,0.16687305,0.0,0.37923887,0.5837962,0.55955523,0.1415013,0.88724923,0.0,0.33480278,0.0,0.0,0.27327383,0.0,0.0,0.0,0.6728903,0.19318408,0.0,0.0,0.631648,0.0,0.0,0.45378359999999995,0.0,0.0,0.0,0.0,0.0,0.49595267,1
1581,0.38078082,0.23639718,0.4166896,0.4070312,0.41371405,0.0,0.0,0.0,0.0,0.16314057,0.0,1.5454043,0.3160739,0.0,0.0,0.9025049,0.0,0.0,0.0,0.0,1.5777444,0.0065262467,0.0,0.0,0.0,0.50518906,0.0,0.0,0.0,0.20652263,0.0,0.05430249,0.0,0.82807404,1.4561416999999999,1.3453213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34935388,0.0,0.0,0.0746433,0.0,0.859777,0.40986009999999995,0.0,0.19080707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
1582,0.35346863,0.781945,0.8538216000000001,0.6898294,0.5806871,0.0,0.0,0.0,0.0,0.19911782,0.0,0.6791393,1.1234211,0.507854,0.25489179999999995,0.15091799,0.0,0.0,0.0,0.44082079999999996,0.14641377,0.17196573,0.5501024999999999,0.0,0.0,0.43483890000000003,0.62018037,0.0,0.0,0.51727515,0.0,0.044453955999999996,0.0,0.0,0.36898124,0.5296605999999999,0.0,0.0,0.0,1.0106208,0.11496459,0.5612305999999999,0.0,0.48951387,0.50879306,0.0,0.7463528,0.0,0.0,0.0,0.085302636,0.32253325,0.0,0.0,0.3393442,0.0,0.0,0.68150574,0.0,0.0,0.5801043,0.0,0.0,0.0,3
1583,0.0,0.49208122,0.50856704,0.25392425,0.36072084,1.048178,0.28139263,0.0,0.41339967,0.0,0.0,0.27373227,0.44711196,0.45212454,0.70161945,0.0,0.32825097,0.42565328,0.0,0.0,0.0,0.98065317,0.6106495,0.12591988,0.44784987,0.28670233,0.42087734,0.0,0.0,0.0,0.0,0.52423465,0.0,0.0,0.0,0.3641775,0.0,0.20612693,0.38495994,0.8312575999999999,0.0,0.42610103,0.0,0.0,0.0,0.0,0.2910663,0.0,0.0,0.10178092,0.7358642,0.42037332,0.0,0.0,1.0522763000000002,0.0,0.000708228,0.8043164,0.0,0.0,0.31303737,0.0,0.0,0.52022594,11
1584,0.43205506,0.77710384,0.8441806999999999,0.7056443,0.52589977,0.3671841,0.0,0.0,0.0,0.2897792,0.0,1.0881101,0.8561645,0.10618769,0.0,0.23721036,0.0,0.0,0.0,0.02824942,0.49996674,0.11021483,0.42078972,0.00239335,0.0,0.6882995,0.27498162,0.0,0.0,0.47942049999999997,0.0,0.0,0.0,0.34799892,0.6553858,0.6174982,0.0,0.0,0.0,0.7766689,0.0,0.0,0.0,0.07925813,0.79202586,0.0,0.67014545,0.0,0.0,0.0,0.0,0.42860067,0.08374324400000001,0.0,0.45483708,0.0,0.0,0.38731357,0.010862686000000002,0.0,0.47260278,0.0,0.0,0.0,12
1585,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465841999999999,0.60373133,0.0,0.36927456,0.7343314000000001,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811663999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.35424179999999994,2
1586,0.47204435,0.8133225000000001,1.0325193000000001,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.33667290000000005,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.48688809999999993,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554000000001,0.0,0.0,0.111292616,0.90117127,0.12537117,0.35345740000000003,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471,3
1587,0.38083340000000004,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103000000001,0.3160308,0.0,0.0,0.9024540000000001,0.0,0.0,0.0,0.0,1.5777879,0.006399214300000001,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731000000002,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
1588,0.36675364,0.6143554,0.8739620000000001,0.592541,0.6794284,0.19122952,0.0,0.0,0.0,0.2581817,0.0,1.0808133999999998,0.9096871999999999,0.33073854,0.0,0.30047366,0.0,0.0,0.0,0.07826267,0.44587672,0.26798534,0.5369154,0.0,0.029459834,0.5958628,0.48108816,0.0,0.0,0.5418655,0.0,0.0,0.0,0.21682401,0.49214053,0.6931685000000001,0.0,0.0,0.08823083,0.69124436,0.0,0.13123798,0.0,0.21386865,0.63479125,0.0,0.76575977,0.0,0.0,0.0,0.0,0.52391464,0.0,0.0,0.41752505,0.0,0.0,0.5038821,0.0,0.0,0.45457345,0.0,0.0,0.0,0
1589,0.0,0.0,0.5523953,0.0,0.07210274,0.83585113,0.55828553,0.0,0.7478359,0.0,0.0,0.13548121,0.0,1.1324128999999998,0.5222,0.0,0.8260400999999999,1.1373825,0.0,0.0,0.0,1.2135466000000001,0.0,0.0,0.8051733,0.0,0.54531854,0.0,0.0,0.0,0.0,0.9384918,0.0,0.0,0.0,0.16450833,0.0,1.0214742,1.0080042,0.2581067,0.28561226,0.39377677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32568657,0.52878845,0.0,0.0,0.8146595999999999,0.0,0.19720264,0.49032539999999997,0.0,0.0,0.0,0.0,0.0,0.07643038,8
1590,0.38083340000000004,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103000000001,0.3160308,0.0,0.0,0.9024540000000001,0.0,0.0,0.0,0.0,1.5777879,0.006399214300000001,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731000000002,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
1591,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465841999999999,0.60373133,0.0,0.36927456,0.7343314000000001,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811663999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.35424179999999994,2
1592,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465841999999999,0.60373133,0.0,0.36927456,0.7343314000000001,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811663999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.35424179999999994,2
1593,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465841999999999,0.60373133,0.0,0.36927456,0.7343314000000001,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811663999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.35424179999999994,2
1594,0.29239790000000004,0.62307805,0.56864816,0.5049283,0.44714135,0.36468494,0.015785261999999998,0.0,0.0,0.0,0.0,0.5125351,0.9130193000000001,0.42000103,0.65563774,0.0,0.0,0.040900297,0.0,0.54309434,0.10108918,0.48081288,0.6566799,0.0,0.16822042,0.27972203,0.63885134,0.0,0.0,0.304203,0.0,0.213284,0.0,0.0,0.12789193,0.44783708,0.0,0.17940032,0.37614417,0.87890476,0.02758725,0.3503969,0.0,0.13436596,0.41923950000000004,0.0,0.5105973,0.0,0.0,0.0,0.6007849000000001,0.3854008,0.0,0.0,0.47743969999999997,0.0,0.0,0.65174115,0.15826845,0.0,0.43639067,0.0,0.0,0.42721704,6
1595,0.0,0.701962,0.40975429999999996,0.34372538,0.56209284,0.64676875,0.30014765,0.0,0.5043545,0.0,0.0,0.0,0.5374772,0.6255781,0.8862341999999999,0.0,0.0,0.42025095,0.0,0.24258679,0.0,0.7820441999999999,0.3846,0.19315228,0.0034108013,0.36475414,0.25240618,0.0,0.0,0.0,0.0,0.30784062,0.0,0.0,0.0,0.0,0.0,0.4763393,0.5914793,0.6889548000000001,0.0,0.08899465,0.0,0.0,0.104585305,0.0,0.28655827,0.0,0.0,0.29464424,0.8613544,0.05184994,0.0,0.0,0.8513059999999999,0.0,0.12017793,0.6801,0.0,0.0,0.38315696,0.0,0.0,0.6077798000000001,-1
1596,0.14094797,0.7347974,0.47088640000000004,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.026835200000000003,0.0,0.0,0.13950351,0.9096886000000001,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.28584109999999996,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779904999999999,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122025999999999,4
1597,0.0,0.37339157,0.041969835999999996,0.0,0.0,0.7750268,0.26355702,0.3829925,0.0,0.0,0.0,0.0,0.0,0.8382139000000001,0.57376933,0.0,0.7138873,1.1864407,0.0,1.1863613000000002,0.0,1.1809405000000002,0.0,0.0,1.411124,0.022517078,1.2351907,0.0,0.0,0.063765086,0.0,0.6621143,0.0,0.0,0.0,0.093676195,0.0,0.102001175,0.81822664,0.15137213,0.7344208000000001,1.4180774999999999,0.0,1.1087599,0.0,0.0,0.0,0.0,0.09201595,0.0,1.1714399,0.0,0.0,0.5688365,0.5434531,0.0,0.0,0.037372783,0.20715389,0.0,0.0,0.0,0.0,0.45073240000000003,7
1598,0.33547264,0.6761324000000001,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502000000001,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166000000004,0.0,0.09190108599999999,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525,5
1599,0.36675364,0.6143554,0.8739620000000001,0.592541,0.6794284,0.19122952,0.0,0.0,0.0,0.2581817,0.0,1.0808133999999998,0.9096871999999999,0.33073854,0.0,0.30047366,0.0,0.0,0.0,0.07826267,0.44587672,0.26798534,0.5369154,0.0,0.029459834,0.5958628,0.48108816,0.0,0.0,0.5418655,0.0,0.0,0.0,0.21682401,0.49214053,0.6931685000000001,0.0,0.0,0.08823083,0.69124436,0.0,0.13123798,0.0,0.21386865,0.63479125,0.0,0.76575977,0.0,0.0,0.0,0.0,0.52391464,0.0,0.0,0.41752505,0.0,0.0,0.5038821,0.0,0.0,0.45457345,0.0,0.0,0.0,0
1600,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465841999999999,0.60373133,0.0,0.36927456,0.7343314000000001,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811663999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.35424179999999994,2
1601,0.0,0.49208122,0.50856704,0.25392425,0.36072084,1.048178,0.28139263,0.0,0.41339967,0.0,0.0,0.27373227,0.44711196,0.45212454,0.70161945,0.0,0.32825097,0.42565328,0.0,0.0,0.0,0.98065317,0.6106495,0.12591988,0.44784987,0.28670233,0.42087734,0.0,0.0,0.0,0.0,0.52423465,0.0,0.0,0.0,0.3641775,0.0,0.20612693,0.38495994,0.8312575999999999,0.0,0.42610103,0.0,0.0,0.0,0.0,0.2910663,0.0,0.0,0.10178092,0.7358642,0.42037332,0.0,0.0,1.0522763000000002,0.0,0.000708228,0.8043164,0.0,0.0,0.31303737,0.0,0.0,0.52022594,11
1602,0.0,0.0,0.5523953,0.0,0.07210274,0.83585113,0.55828553,0.0,0.7478359,0.0,0.0,0.13548121,0.0,1.1324128999999998,0.5222,0.0,0.8260400999999999,1.1373825,0.0,0.0,0.0,1.2135466000000001,0.0,0.0,0.8051733,0.0,0.54531854,0.0,0.0,0.0,0.0,0.9384918,0.0,0.0,0.0,0.16450833,0.0,1.0214742,1.0080042,0.2581067,0.28561226,0.39377677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32568657,0.52878845,0.0,0.0,0.8146595999999999,0.0,0.19720264,0.49032539999999997,0.0,0.0,0.0,0.0,0.0,0.07643038,8
1603,0.0,0.0,0.07621913,0.0,0.0,0.9397146999999999,0.59296507,0.0,0.7921033000000001,0.0,0.0,0.0,0.0,0.92983264,0.0,0.0,1.0984696000000003,1.5083728,0.0,0.13287875,0.0,1.5960014999999999,0.0,0.0,1.2896065,0.0,0.7543284,0.0,0.0,0.0,0.0,1.295796,0.0,0.0,0.0,0.0,0.0,0.89107686,0.91013163,0.097176366,0.5921586999999999,0.66989976,0.0,0.2753349,0.0,0.0,0.0,0.0,0.0,0.0,0.65166414,0.13300174,0.0,0.0,0.8765154000000001,0.0,0.32114115,0.44403982,0.17014107,0.0,0.0,0.0,0.0,0.0,8
1604,0.0,0.0,0.19222054,0.0,0.0,0.01518099,0.08552904,0.26909906,0.0,0.0,0.0,0.030674309,0.0,0.6439458,0.0,0.0,0.3973507,0.52976835,0.0,1.6885568,0.0,0.48063877,0.0,0.033956192,1.1806825,0.0,1.1645054,0.0,0.0,0.25741970000000003,0.0,0.35838184,0.0,0.0,0.0,0.15050426,0.0,0.11089085,1.0382329,0.0,1.4514972,1.7886221000000002,0.0,1.9281986,0.0,0.0,0.0,0.0,0.0,0.0,0.31053070000000005,0.20791788,0.0,1.2904803999999999,0.0,0.0,0.0,0.0,0.7816598000000001,0.0,0.27924058,0.0,0.0,0.0,9
1605,0.38589588,1.0877903999999998,0.90497637,1.0064738000000002,0.78260946,0.26461166,0.0,0.0,0.0,0.13152698,0.0,0.39997613,1.0754958000000001,0.21149461,0.4970098,0.0,0.0,0.0,0.0,0.33349895,0.012339622,0.0,0.56982356,0.30030159999999995,0.0,0.5194468,0.21369837,0.0,0.0,0.11825865,0.0,0.0,0.0,0.0,0.08933392,0.038908504,0.0,0.0,0.0,1.1507951,0.111374095,0.23038897,0.0,0.16900682,0.7246604999999999,0.0,0.81267095,0.0,0.0,0.0,0.0012448542,0.14870805,0.0,0.0,0.5815305000000001,0.0,0.0,0.51863235,0.0,0.0,0.57494617,0.0,0.0,0.30949715,10
1606,0.14094797,0.7347974,0.47088640000000004,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.026835200000000003,0.0,0.0,0.13950351,0.9096886000000001,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.28584109999999996,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779904999999999,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122025999999999,4
